titles,category
주년 시스코코리아  디지털 전환에 기여 보안 기업으로 거듭날 것,IT
셀트리온 스텔라라 시밀러 스테키마  판매허가 획득,IT
구글 웨이모 자율주행차 내년 초 도쿄서 달린다,IT
 아이폰도 익시오 사용 가능해,IT
혁신상 라온시큐어 국가 디지털 신원인증 혁신 선도,IT
 대만 글로벌웨이퍼스 반도체 보조금 확정삼성는,IT
혁신상 라이온로보틱스 로봇을 통해 혁신을 일군다,IT
풀필먼트 품고 년 연속 택배비 동결 년에도 인상 없다,IT
 가상자산 규제 회색지대 없앴다 최종안 공개,IT
샌디스크 내년 분사 앞두고 새 로고 공개,IT
년 내 글로벌 빅테크 진입정기 인사 단행한 한컴 로 체질 개선 가속,IT
반도체 신제품 가 친환경의 경쟁력이죠,IT
주 걸릴 일이 이틀만에  제조 공정에  도입,IT
분기 스마트폰 판매량 신흥시장 중심 성장,IT
머스크도 빠진   고공행진디아블로는 한풀 꺾여,IT
쉴더스 보안정보 점유율 국내 위 시큐레이어 인수,IT
탄핵정국 현안점검 알뜰폰 활성화대책 연내 발표 물건너가나,IT
아이넥스 디앱 스토어 개편으로 가상자산 활용성 확대,IT
단독 닥사 차기 의장 오세진 코빗 대표 선임,IT
스크린 에브리에워 삼성전자  서  홈 탑재한 스크린 대거 공개,IT
인치부터 인치까지디스플레이  전 라인에 블루라이트 억제 탑재 소부장디과장,IT
대 개발자가 만든 국회의원 출석표벌써 만명이 봤다,IT
멜론 윈터 멜론 캠페인 진행윈터송 데이터겨울 대표 아티스트 공개,IT
셀트리온 스텔라라 시밀러  허가내년 월 출시 합의,IT
전자 올레드  기술 이식한 년형    공개,IT
핀다 연말정산 계산기 불티올해 사용자 만명 넘어,IT
비트코인 또 사상 최고가만 달러 돌파 초읽기,IT
삼성전자  서  홈 탑재한 스크린 가전 대거 공개,IT
드디어 아이폰도 익시오 적용기기 확대,IT
셀트리온 스텔라라 바이오시밀러 미국 판매 허가월 출시,IT
사이보그 바퀴벌레 대량 생산 가능자동화 기술 개발,IT
  공정에  도입분석 속도제조 경쟁력 극대화,IT
트렌드포스 엔비디아 블랙웰 서버랙 대량 공급 내년 분기로 지연,IT
 외국인 투자 저촉 논란,IT
디스플레이  제조 공정에  도입연 천억원 비용 절감,IT
년대 시장 독점했던 한컴오피스의 추락로 체질개선,IT
방심위 사실과 다른 한정표현 쓴 샵홈앤쇼핑 권고,IT
 항체신약 아이엠바이오로직스 하경식 대표 빠르면 내년 상장,IT
유플러스 중장년층 겨냥 오리지널 콘텐츠 실버벨이 울리면 공개,IT
비행시간여행지 날씨갤럭시 잠금화면서 확인하세요,IT
신형 벤츠에 티맵 오토 깔린다 최적화한 내비,IT
 건성 황반변성 펩타이드 치료제 기술이전,IT
시대 고용 훈풍 시작세일즈포스 명 대규모 채용 발표,IT
엔솔 인도 에너지와 배터리 공장 건립 논의,IT
스스로 움직이는 나노모터로 방광암 치료한다,IT
사이테크 우리은하 중심부 초대질량 블랙홀 공전하는 쌍성계 발견,IT
국내 연구진 알츠하이머 원인 제거하는 방법 규명새 접근법 제시,IT
세일즈포스 에이전트포스  출격 에이전트 시장 주도권 잡기 총력,IT
부산 국제시장에 이어 대구 서문시장에서도짝퉁 유통업자 명 입건,IT
하이닉스 성능 배 강해진  데이터센터용  개발 연내 글로벌 고객사와 평가,IT
갤럭시울트라 공개 달 앞두고 유출 일템,IT
하이닉스  데이터센터용   개발완료,IT
넥슨아이언메이스 분쟁 내년 월 선고증인신문 팽팽,IT
하이닉스    개발초고용량  데이터센터 공략 소부장반차장,IT
바이오  특허전문 변리사가 본 알테오젠  할로자임 특허전 결말은,IT
대가 사랑하는 광고모델 뉴진스대는 유재석,IT
쉴더스  보안 기업 시큐레이어 인수글로벌 진출 전환점,IT
겨울엔 뭘 듣니멜론 윈터 멜론 캠페인 공개,IT
결산게임 정상화의 한 해 새 출발 준비한 게임업계,IT
결산플랫폼 라인야후총수부재배달상생혼란 속 고군분투 이어져,IT
삼성전자 새로운 갤럭시 로 개인화된 경험 제공,IT
세종텔레콤 국내 최초 코어 공유형 이음 구축,IT
이번 주 레지던트 채용 시험 마무리필수의료 기피 여전,IT
 지하철에 세계 최고속  깔렸다,IT
제타큐브 초거대  대여  네트워크 에이셔와 전략적 협약,IT
트럼프 엔진 단 테슬라 주가 또 최고치 대선 이후  상승,IT
기업이 뽑은 올해  핫키워드구인난구직난구조조정,IT
 규제 한눈에코딧 모니터링 플랫폼 선보여,IT
갤럭시 플러스 버튼 추가카메라 조작용,IT
삼성전자  서  홈 탑재 스크린 가전 대거 공개,IT
머스크 테슬라 미래는 휴머노이드 로봇,IT
 가상자산 업계 년 가상자산  물결 예상,IT
 원형 로 특정 유전자 표적 치료,IT
이제 챗에 묻는다 오픈 웹 검색 모든 이용자에 개방,IT
사흘째 상승 중 비트코인 한 때 만천 달러 찍어,IT
미장브리핑 다우지수 년 이후 가장 긴 하락장,IT
성장기회 잡아라 제약사들 조 디지털 치료제 시장 도전장,IT
방송 보다가 놀랐다르세라핌 제친 아이돌 정체 깜짝 영상,IT
종합 다시 흐르는 국회 시계법안 본회의 종점 코앞,IT
카카오엔터테인먼트 이사진 교체텐센트와 우호적 관계 재확인,IT
탄핵 정국 파장우주 정책 제동 걸리나,IT
조억원 추산 온누리상품권 정상 운영 적신호왜,IT
연말 택시 호출 성적표는카카오 독주 속 우버타다,IT
년  첫 상장 클라우드 전환 테마 문연다,IT
구글 제미나이 신버전 출시에도 챗와 경쟁 벅찬 까닭,IT
세건강 자다가 고함 지르고 발길질 렘수면행동장애 치매 유발,IT
 시대 경고음천정부지 비트코인의 이면해킹 피해만 올해 조,IT
인구 위기라는데 난자 동결 외면하는 저출산 정책난임 예방 가능,IT
고소장 초안 나왔습니다법률 지식 빠삭한 이 만능 비서 정체가,IT
차기 닥사 의장사 향배는 이석우 의장 연임 안한다,IT
유료방송 생태계 흔드는 갑질  에 채널 사용료 인상 압박,IT
사명 바꿔도 선정적 이미지 그대로 스트리밍 플랫폼 위 자리 내준 ,IT
엠폭스부터 조류 인플루엔자까지 년 인류를 위협한 바이러스들,IT
갤럭시 실물 사진 유출 카메라 버튼 생길까 일템,IT
년생은 모바일 민증 쓴다어떤 기술로 구현했나,IT
로 안 본다탄핵 정국에  뉴스 시청량 껑충,IT
 속속 종료하는 해외 통신사들한국 조기 종료 탄력 전망,IT
 추격하는 스레드 매각 위기 틱톡 시장 지각변동 팩플,IT
사업자 갈등에 온누리상품권 불똥소상공인이용자 혼란 우려,IT
한국형로 다양성 한 축 맡으며 글로벌과 협력투트랙 가야,IT
스타트업 리포트 가 바꾸는  다국어로 보도자료 써주는  개발한 손보미 스타씨드 대표,IT
사이테크 가장 오래된 포유류 조상 발견억천만년 전 검치 동물,IT
년 적자 건보 고갈 빨라진다수가 조정 필수의료 해답 아냐,IT
들숨에 키스 날숨에 이혼 넷플보다 비싼 초 드라마,IT
앵글속 세상 이 로봇이 나를 다시 일으켜 세웠네요,IT
셀트리온 조 시장  뛰어든다,IT
삼성전자 임원 명 총집합 가시밭길 새해 로드맵 짠다,IT
 퇴출까지 한달 틱톡 트럼프에 ,IT
억달러 쏜 손정의   데이터센터칩에 집중 투자,IT
 원내비 쓸쓸한 퇴장모바일 길안내 시장 티맵 독주,IT
년 표류 인천로봇랜드 내년 월 첫 삽,IT
이러다 다 뺏긴다역대급 기대작에 넷플릭스 천하 이 정도일 줄은,IT
탄핵 정국 파장우주 정책 제동 걸리나,IT
넥슨  아이언메이스 다크앤다커 분쟁내년 월 선고,IT
노출 강도 올리며 방송 정지 실험네이버 치지직 찜찜한 위,IT
아빠가 있잖아 힘들면 내려와 감동 카톡 오가더니국민 메신저 올해도 대박,IT
한미약품 주주총회 이틀 앞두고형제 측 물밑 대화 제안,IT
리뷰 썬더볼트로 업무효율 극대화 델 울트라샤프  모니터,IT
다크앤다커 소송 첫 증인 심문  유사성지속성 놓고 줄다리기 공방,IT
임시청사 신세 우주청 이르면 연말 신청사 입지 확정,IT
다크앤다커 첫 증인 신문도 팽팽 그대로 제작  한 차례도 사용한 적 없어,IT
넥슨아이언메이스 다크앤다커 분쟁 첫 증인신문 내년 월 선고,IT
넥슨아이언메이스 다크앤다커 차 변론도 팽팽,IT
잠을 자도 피곤하고 얼굴 붓는다면놓치기 쉬운 이 질환,IT
넥슨아이언메이스 다크앤다커 소송전 끝까지 첨예내년 월 선고,IT
탄핵 정국 파장우주 정책 제동 걸리나,IT
오리진 스페인 마요르카서 가장 오래된 포유류 조상 화석 발견,IT
게임과 콘텐츠의 결합트랜스 미디어 공들이는 게임업계,IT
갤 빅스비 챗 만큼 똑똑해진다,IT
무심코 날렸는데 굶어 죽는다 하늘 뒤덮는 쓰레기새들까지 이럴 줄 지구 뭐래,IT
구글 급소 검색 노린 오픈발 검색 춘추전국 오나,IT
셀트리온 조  시장 공략 만 생산공장 짓는다,IT
다크앤다커 분쟁 넥슨아이언메이스 증인신문서도 공방,IT
한국 통신비 제일 비싸다 주요국 요금통계 신뢰성 태부족,IT
인텔과 손잡은 한컴 온디바이스 공략,IT
팩플 법사위 문턱 넘은  기본법연내 제정 가시화,IT
막걸리의 세계화 왜 안돼 술담화의 도전 통했다,IT
계엄 게임 서울의 밤 개발자 일 밤 새서 만들었다,IT
 제조업 특화 에이전트가 미래먹거리,IT
에코프로비엠 신임 대표에 김장우 각자대표 체제 전환,IT
머스크 스타링크 주도 위성통신 전쟁에 참전하는 유럽,IT
챗 검색 기능 무료화오픈 구글과 정면승부,IT
러닝 열풍에웨어러블 가입자 함께 뛰었다,IT
스벅 젓가락도 있어 만천원짜리 결혼 답례품다들 당했다,IT
인터넷 연결 없이 가전 제어 마음 퀄컴과 홈 협력,IT
 주도권 선점 구글  오픈 혈투,IT
닻 올린 셀트리온 년뒤 매출 조,IT
틱톡넷플릭스아마존 연달아 구애트럼프에 줄 대는 빅테크,IT
현장 정부국회 한 목소리  발전 방송미디어 혁신 이끌 것,IT
피자헛 이어 도 소송차액가맹금 뭐길래,IT
전자 차 밸류업 발표내년 자사주 만주 소각,IT
전자 차 밸류업 프로그램 발표 내년 자사주 만주 소각,IT
한미약품 주총 직전에장남 돌연 대화 제안,IT
년  매출 조 목표 셀트리온바이오솔루션스 출범,IT
밸류업지수 포함  기업가치 상승 요인은 ,IT
챗 웹 검색 출시 달 반 만에 무료로 푼다,IT
데브시스터즈 인도 잡고 적자 고리 끊어낸다,IT
콜 차단 카카오모빌리티 과징금 억억 확정,IT
퇴근길 단통법 폐지안 기본법 법사위 문턱 넘었다,IT
 하반기   퀄컴 용  스냅드래곤  엘리트,IT
 위성 궈왕 첫 발사 스타링크 경쟁,IT
신약개발에 진심 삼진제약 이수민 연구센터장 전무 발탁 의미는,IT
아마존가 키우는 칩 시장삼성전자하이닉스  확대 기회,IT
인터뷰 채널코퍼레이션 채널톡  상담원 알프로 업그레이드음성 대화까지 겨냥,IT
삼성전자 갤럭시  슬림 내년 분기 출시 전망,IT
에이치엔에스하이텍  사업 호조 내년 매출 억 넘긴다,IT
팩트체크 계엄에 펄쩍 뛴 환율 배터리 독 될까,IT
자체 칩 만든  가전기업 그리 구형 반도체 위협에  포위망 넓힌다,IT
계엄탄핵에네카오 뜻밖의 특수 누렸다,IT
 정부 주도 반도체 펀드 조성에도  규제공급 과잉에 투자 위축,IT
일 상장 온코닉 투자수익 가를 가지 포인트,IT
배민 앱 켜고 오늘은 일식 땡기네주문 상위 가게 약  광고 교차 노출,IT
긴박한 주 수시 오픈챗 열리고 수천만이 톡안정 뒤에 카톡이 있었다,IT
얇은 갤럭시 내놓지만 조심스러운 삼성생산량 적게 잡아,IT
이제 로 돈벌겠다수요 확인된 비서부터 총력,IT
 발광재료 구매량 올해 최고치 전망삼성 성장 주도,IT
단상 불변의 법칙 기술 자립,IT
이노텍 차량 안에 앉은 모두를 봐 주는 눈 만든다,IT
빅테크는 다국어  만드는데 네카오는  특화형 집중 확장성 한계 우려,IT
팩플 챗 서치 무료로 풀었다막 오른  검색 대전,IT
매출을 부르는 배민 광고 이렇게 해보세요,IT
보안인증 만든 이유는해킹된 로봇청소기 실내정보 빼내종합,IT
텍스트서 동영상으로 옮겨간 생성형  전쟁 구글 비오로 오픈 소라에 도전장,IT
단독 억 규모 우본 공공  사업 나왔다네이버 등 파전 예고,IT
단독 기본법 신고만으로 조사 독소조항 훈령으로 해결일 본회의 통과,IT
톡세기 부절과 보안 마인드셋,IT
유상임 장관 원로들에게 강국 전략 국가원로회의  미래 밑그림 짠다,IT
삼성 폴더블폰 슬림화 새로운 펜 입력기술 추진,IT
로톡이어 내돈을 돌리도까지 플랫폼 손 들어줬다,IT
비트코인 매수 모든 날이 좋았다고점인 지금도 좋은 투자,IT
틱톡샵은 세포라쉬인보다 잘 나가는데  퇴출 위기에 트럼프 입만 바라보는 틱톡,IT
본회의 문턱만 남긴  기본법연내 통과 청신호에도 우려는 여전,IT
정통 기갑물부터 액션판타지까지카카오엔터 월 화제의 신작 웹툰 종 공개,IT
공정위 카카오모빌리티 콜 차단 과징금 억억원으로 재산정,IT
이찬희 삼성 준감위장 삼성 생각의 전환 필요 경영진단실 역할 기대,IT
우원식 만난 최태원 무쟁점 법안이라도 연내 통과시켜 달라,IT
 올해 세계 반도체 장비 시장 조원역대 최대 규모,IT
국회 부능선 넘은  기본법일 본회의만 남았다,IT
삼성전자전자 내년 사업 전략 수립성과 극대화리스크 최소화,IT
